,oe__gender,oe__bachelors,ohe__master_AI,ohe__master_Data Engineer,ohe__master_MBA,ohe__master_None,remainder__etest_p,remainder__degree,remainder__year_exp,remainder__age,result
4810,1,1,1,0,0,0,63.4136405797226,63.3793610629116,0.97851324160074,39.5518013434608,0
4811,1,1,0,0,0,1,73.9099848871644,2.27436463326454,0.968607012422834,35.535624244449,0
4812,0,1,1,0,0,0,80.6467904000656,60.5581983550499,2.13456274268942,28.177237290739,0
4813,0,0,0,0,0,1,59.7345019885001,0,0.0106340279866048,39.078428098362,0
4814,1,1,0,0,0,1,72.594562918742,0.746478532310357,0.883291406824975,36.2406625343062,0
4815,1,0,0,0,1,0,64.6561926388798,58.2170157893835,0,44.036773730184,0
4816,1,1,0,0,1,0,85.3128723809345,69.0296399124474,5.96501977145496,29.9556939309151,0
4817,1,0,0,0,0,1,65.4084044540803,0,0,33.6710259164455,0
4818,1,0,0,0,0,1,73.4582904759073,2.5604772443713,1.05885283096458,44.5568900911392,0
4819,1,0,0,0,0,1,64.6072571841891,2.39539729506829,0,33.0532467816569,0
4820,1,0,0,0,0,1,60.8597606966022,0,0.0124330032699244,28.9471356181127,0
4821,1,0,0,0,1,0,79.6860202598544,65.7190021714835,2.04405724606331,41.2997971070535,0
4822,1,0,0,0,1,0,83.8993829216361,90.6345429119218,1.06873843949983,27.3990862061065,0
4823,1,0,0,0,1,0,77.1646830220202,69.5521411488129,3.87926340461063,25.7037968674355,0
4824,0,1,0,0,1,0,75.5439838192314,61.6063258795413,2.12111627919113,25.5665514913908,0
4825,1,0,0,0,1,0,83.3200632820597,76.6962263471826,0,27.6087972139867,0
4826,1,0,0,0,0,1,57.6441076989005,0,0.108093301626493,34.8706616249622,0
4827,1,1,0,0,0,1,70.7837256963244,0,0,23.3992841798746,0
4828,1,0,0,0,1,0,65.9107906117454,88.5285806193172,0.0454140413558559,29.4752261257225,0
4829,1,0,0,0,1,0,85.6487485506038,72.3003699113202,3.94044928724271,28.0234285246293,0
4830,0,0,0,0,1,0,76.9762712136271,69.8103579320516,3.95652774154976,33.8943913342178,0
4831,0,0,0,0,1,0,65.1951953814322,68.4338702425165,0.925365828077982,29.0279436997839,0
4832,1,0,0,0,1,0,54.1595022493728,79.689058608939,1.03551579623433,37.1064149691776,0
4833,1,0,0,0,0,1,85.0427288664779,0,0.0274729797740604,35.0317743313361,0
4834,1,1,1,0,0,0,95.5808259683885,98.6188639967249,1.06486343323368,43.0332501155426,1
4835,0,0,0,0,1,0,88.6986528498427,94.0374355689347,4.11537721650218,42.0457127625579,0
4836,0,0,0,0,0,1,89.6145510143444,2.67663662967752,1.07125547515685,30.8031509509897,0
4837,0,0,0,0,0,1,93.4816138150749,0,0,29.6113825811101,1
4838,1,0,0,0,1,0,72.1574606958819,56.7354331181798,0.190921245909643,27.4978838878694,0
4839,1,0,0,0,1,0,66.2087984866094,89.1651486653135,0,29.9308858202439,0
4840,0,0,0,0,1,0,66.6247303208331,60.4513770301895,2.92807024745397,24.8746854759396,0
4841,1,0,0,0,1,0,96.98127693371,86.1900237082787,2.08196401174425,31.1001499060997,1
4842,0,0,0,0,0,1,65.9342565698818,0,0,43.5445129261594,0
4843,0,0,0,0,1,0,74.000444775563,67.5703496004895,2.93507957203207,43.1999468106454,0
4844,1,0,0,0,1,0,77.1930527651123,68.7753372828081,3.90848627984191,24.2935324891713,0
4845,1,0,0,0,0,1,96.1204745006081,1.85293636758362,0,45.6944321514626,1
4846,1,1,0,1,0,0,83.6432916003323,82.6603354945171,6.0180690710817,23.2800713553832,0
4847,1,0,0,0,1,0,65.8404843718619,96.2349619625772,4.07595164233761,29.0045362204694,0
4848,1,0,0,0,0,1,74.0433832871062,0.451217888311743,0.163435802485253,26.3640904386877,0
4849,1,0,0,0,0,1,90.9156148207687,0.14913251966939,0.947014938569315,35.0000716611752,1
4850,1,0,0,0,1,0,95.0853190661787,70.6854221814018,0.990320915538848,42.1090403583684,1
4851,1,0,0,0,1,0,56.6975590454889,79.3789417037483,0.927232452329277,36.8542031596288,0
4852,1,1,0,0,0,1,54.5921024413105,0,0,35.656123684489,0
4853,0,0,0,0,1,0,53.2039536458457,61.7505908728719,2.96742110667964,38.6709947036605,0
4854,0,0,0,0,1,0,57.2328129772759,62.1750070857571,0,44.6436761658903,0
4855,1,0,0,0,1,0,96.8692760843923,88.3031001816741,2.10054672779029,29.6615508083047,1
4856,0,1,0,0,1,0,78.732370188034,84.4350308211092,3.95082582910004,39.9992983774354,0
4857,1,1,0,0,1,0,48.3392972946781,70.6580810021798,0.935558219060853,36.8559073086144,0
4858,1,1,0,0,0,1,69.0177389186076,0,1.00694203479515,23.182260056189,0
4859,1,0,0,0,1,0,84.1897267531094,80.0610238295421,0,40.8704399605357,0
4860,1,0,0,0,1,0,90.5214518854639,70.8635528739481,5.96354329729521,40.9567863955719,0
4861,1,0,0,0,0,1,73.5602111918718,0,0.0615379175422885,25.7944042400914,0
4862,1,0,0,0,0,1,63.3951459672871,0,1.18729337736679,24.4704339302646,0
4863,1,0,0,0,0,1,83.3070910389437,0,1.00398333287028,46.3255995024451,0
4864,1,1,0,0,1,0,85.5386482889915,89.0547943471559,0,34.1258866594634,0
4865,1,0,0,0,0,1,74.1900700255262,3.34071923061725,0,26.0833672340195,0
4866,1,0,0,0,1,0,79.1880709319402,66.6482327147358,2.04906012725494,41.0536473146557,0
4867,1,0,0,0,0,1,74.5085685500997,1.3771328273518,0.0660416350661684,26.1239858143749,0
4868,0,0,0,0,0,1,51.6368758376505,0,0.019066473937777,42.1508538258595,0
4869,0,0,0,0,0,1,67.0645205179345,0,0.0892813812988538,43.746872119244,0
4870,1,0,0,0,1,0,88.9104847050561,56.1206732791055,5.01600250699576,24.1543745068771,0
4871,1,1,0,0,0,1,66.0096523286873,0.367671278736005,0,40.9786983016953,0
4872,1,0,0,0,0,1,70.9348818915718,0,0,41.3982556981059,0
4873,0,0,0,0,1,0,58.3544065054904,77.6471544006247,0,27.5848243622327,0
4874,0,0,0,0,1,0,54.2747039358725,65.7695620151179,1.01598354493928,43.6851429207894,0
4875,0,0,0,0,1,0,69.9354484951805,97.7264808996536,0.974807951919485,35.4557716858534,0
4876,1,1,0,0,1,0,75.4840230049463,84.6572928692989,4.26346971980462,44.9820180660536,0
4877,1,1,0,1,0,0,61.4918971165061,68.5592063914921,4.1447405848173,27.3804099598805,0
4878,1,1,0,0,1,0,85.84831840006,90.5943013779646,0.0306180042636667,34.3240018392603,0
4879,1,0,0,0,0,1,90.4359112466623,0,0.979551044196205,34.8862848580636,1
4880,1,0,0,0,0,1,59.2436491552754,0.880045502118269,0,42.1152702317444,0
4881,1,0,0,0,0,1,84.6298378268289,0,1.16515531359724,46.0005957823897,0
4882,1,0,0,0,0,1,95.0598654435961,0.654010443911943,0,45.8282370368579,1
4883,1,1,1,0,0,0,84.1919914634264,82.177902114813,4.08840953256092,41.1257208419136,0
4884,1,0,0,0,0,1,82.7416234118464,0,0.0255199423655804,23.3993544253865,0
4885,1,1,0,0,0,1,64.5936982665268,2.20037647367978,0.0752848031612671,23.8901653868227,0
4886,0,0,0,0,1,0,78.2973335886273,97.6012154428097,4.95106582311901,37.0013116365946,0
4887,0,1,0,0,1,0,62.8655752794539,86.1423281666733,2.91749104019675,27.3450616348566,0
4888,1,0,0,0,1,0,78.7510013442271,90.1656277966392,3.06026091432304,42.7464663357967,0
4889,1,0,0,0,1,0,69.4178718178141,64.7095175249462,0,44.0392970741107,0
4890,1,0,0,0,0,1,56.4357046725424,4.47934317428233,1.05531467342678,31.6257201580161,0
4891,0,0,0,0,1,0,61.1096582463918,67.1305206819925,6.09005145410329,33.6238256386738,0
4892,1,1,0,0,1,0,85.5190364587433,85.0961443026799,0,33.9463348259757,0
4893,1,1,0,0,0,1,86.5184475932714,0,0.982851692161814,43.8412483437256,0
4894,0,0,0,0,1,0,77.5014694592548,95.4573793095112,4.99190312921957,37.3979069457306,0
4895,1,0,0,0,0,1,65.335617015455,2.26691207713799,1.12447216749627,40.5948795513719,0
4896,1,0,0,0,0,1,61.8657603800401,0,0.86633288156715,27.7807662895262,0
4897,1,1,0,0,1,0,57.3277422319472,94.3320133074031,6.05138772903964,39.0409232499636,0
4898,1,1,0,0,1,0,71.5582428738869,97.337527571086,3.9467371966699,33.8678386957771,0
4899,1,1,1,0,0,0,66.5798841450934,53.2821489169772,3.03621777895013,37.2010604135646,0
4900,0,1,0,1,0,0,92.0412461435854,92.4868751887916,4.92922958733229,39.6734857833774,1
4901,1,0,0,0,1,0,67.1041519513475,97.0976675918231,4.05970271073725,29.0744934916461,0
4902,1,0,0,0,0,1,82.8620212363537,0.729220270380054,0,24.3733959332607,0
4903,1,1,1,0,0,0,66.3659183599598,50.8682793996073,2.89096832466409,37.4457644318884,0
4904,1,0,0,0,1,0,89.1798324679212,98.5842243008474,1.00934336180645,45.2321889637241,0
4905,1,1,0,0,1,0,53.6304515065227,57.1293880578336,4.04222313427825,37.5690536555601,0
4906,1,0,0,0,1,0,79.9070787421176,64.826786454577,2.06261928315957,40.984152184445,0
4907,0,0,0,0,1,0,54.3474159008083,61.8929879421224,0.815056820246902,43.69048810448,0
4908,1,0,0,0,1,0,60.9752415205202,57.3148622777366,5.01670568576265,22.9376223166547,0
4909,1,0,0,0,0,1,93.5015355969687,0,0,33.7067110058171,1
4910,1,0,0,0,1,0,78.6281761842087,66.751501824424,3.95844210220291,24.8608465425028,0
4911,0,0,0,0,0,1,59.1393458717331,0.889837255868233,0.0811864066482193,38.4611766493239,0
4912,1,1,0,1,0,0,57.701636811192,60.4733638224505,4.08236594455006,34.2833855370225,0
4913,1,1,0,0,0,1,74.2232719913343,0,1.12448894974413,38.3795723321009,0
4914,0,0,0,0,1,0,71.2214335234244,99.6058625434219,2.00697647308812,22.3304376900427,0
4915,0,1,0,0,1,0,98.242671664216,93.4071360513026,6.01184406807262,42.6440539417838,1
4916,1,0,0,0,0,1,58.5497212951785,0,0.0423762571034865,26.7802869632593,0
4917,1,0,0,0,0,1,56.8814840385377,0.0977633262930346,0,27.3000738042189,0
4918,0,0,0,0,1,0,52.6784115175967,61.9998275045119,2.93164871180773,39.1495561561531,0
4919,0,0,0,0,1,0,61.6130806685765,76.0176961286695,0.00740578217061935,22.9740144575795,0
4920,1,0,0,0,1,0,84.0279618885805,74.9100486466476,0.00712253502392533,28.4232614799369,0
4921,0,0,0,0,1,0,95.5512141970337,61.3277519350526,4.3656967735533,26.4295567166285,1
4922,0,0,0,0,1,0,79.8666177711841,97.1729160969163,1.96650091318165,39.895074530507,0
4923,1,0,0,0,0,1,60.492284131593,0,0,28.8998788600348,0
4924,1,0,0,0,1,0,69.776003631019,78.765393614884,2.85855817112341,25.1965734813906,0
4925,0,1,0,0,0,1,59.4799215860024,0,0.862067635064998,44.0381614699008,0
4926,1,0,0,0,1,0,82.9134520861589,79.9564240091614,0.139997118385301,40.5161931230613,0
4927,0,0,0,0,1,0,66.6721808416666,66.7126038225427,0,38.8036794332814,0
4928,1,0,0,0,1,0,54.7572664918917,78.0184615015937,1.02906016552255,36.759114630406,0
4929,1,0,0,0,1,0,58.1334885233579,72.7603513792196,2.1293226668198,33.4108286080641,0
4930,1,1,1,0,0,0,84.3925133683431,80.1903756206102,4.00163156055425,40.5596228840788,0
4931,1,0,0,0,0,1,60.5598526210737,0,0,26.5202431562851,0
4932,1,0,0,0,1,0,79.5339110490093,54.1282692877562,6.08547079078733,25.3877578721034,0
4933,1,0,0,0,0,1,64.9624021878036,0,0.201339387813729,28.2712417397193,0
4934,1,0,0,0,1,0,64.5251817412263,59.1680759438589,0.0914191773807726,43.6174298283429,0
4935,1,0,0,0,0,1,75.2625186622778,5.48613906530366,0,44.9011339599601,0
4936,1,1,1,0,0,0,69.1725995511522,71.876582280441,2.97509880850578,29.3991563213211,0
4937,1,0,0,0,1,0,70.4091949243715,74.6940938143769,3.0277253169955,24.7022765642656,0
4938,1,1,1,0,0,0,84.3280382933531,77.5717673282997,4.02407765614747,40.7454592346797,0
4939,1,0,0,0,0,1,85.9059674564839,0,0.914910227409196,32.4287296111475,0
4940,0,0,0,0,0,1,59.9556152770044,1.20186819145916,0.165059727016579,33.33810306734,0
4941,0,0,0,0,0,1,50.3905817533333,0,1.01235780941774,30.708940178103,0
4942,1,1,1,0,0,0,59.9745628455486,55.4027389636375,1.98472591034615,36.3406773247303,0
4943,0,0,0,0,1,0,55.5392585069014,56.2394647590594,0,23.0559607110251,0
4944,1,1,0,0,1,0,54.6577976267417,57.7475407857372,3.94850847039513,36.4785930820077,0
4945,1,0,0,0,0,1,97.446413621578,0,0.156378725610896,26.3871454834302,1
4946,0,0,0,0,0,1,55.4428605706103,1.35988790195925,0,39.8243967632851,0
4947,0,0,0,0,0,1,68.8284537919685,1.61784493534816,0.133769996675596,43.0764372467715,0
4948,1,0,0,0,0,1,56.749745207656,0,0.22255280487845,35.1580742369389,0
4949,0,0,0,0,0,1,94.2173960069019,0,0,29.8987629925474,1
4950,1,0,0,0,1,0,70.4281584841994,77.7260740263246,3.01289732933305,24.8226134989472,0
4951,0,0,0,0,1,0,70.093549556713,98.4768546585068,1.04533438195984,36.4282258581149,0
4952,1,0,0,0,0,1,74.274459575204,0.147936280182174,0,25.4274605227416,0
4953,0,0,0,0,0,1,50.7453728599567,0,0.0845822224767354,41.0738524376297,0
4954,0,1,0,0,1,0,64.0606051583281,84.9850704384085,2.87059785801409,28.2970813948536,0
4955,0,0,0,0,1,0,69.1176899970992,98.8159547607559,1.02203431116446,36.557736458584,0
4956,1,1,0,0,0,1,68.1731067042899,4.20267962413809,0.937865987036896,22.3074028898066,0
4957,1,0,0,0,0,1,95.3334605927028,0,0,45.7482048338242,1
4958,1,1,0,1,0,0,85.5888150436098,81.5242861411971,6.11202226245674,22.7890198423563,0
4959,1,0,0,0,1,0,59.8643551265925,57.3961986570854,3.10374366146712,38.1170493116296,0
4960,1,0,0,0,1,0,62.3047873035929,97.4175983930119,0,33.7112242317289,0
4961,0,0,0,0,1,0,76.560519564947,70.4909454588841,4.09769582560027,33.8247626793971,0
4962,1,0,0,0,0,1,72.8823828622877,0,1.08163493788559,44.8322405292838,0
4963,0,0,0,0,1,0,80.4761864000542,95.1160860692014,1.96334606386515,39.7291440496582,0
4964,1,1,0,0,1,0,79.6618050856859,61.2509928010474,4.89124661952104,44.3026917490432,0
4965,1,0,0,0,1,0,91.7047852135327,71.2062295507045,6.09707731183172,40.9991102127338,0
4966,0,0,0,0,0,1,61.4900435851403,0.17332430733525,0.980076795722074,41.3455015201692,0
4967,0,1,0,0,1,0,76.4044039057749,60.9858119469731,1.96379028144726,26.1968678552776,0
4968,0,0,0,0,1,0,64.5220409848678,68.1445118246219,0,38.7440879992958,0
4969,1,1,0,1,0,0,85.4955738493435,86.5320508051829,5.92999899397721,22.6033195748385,0
4970,0,0,0,0,1,0,74.6401646736051,93.9768520200069,0.987669089800818,25.8364629551215,0
4971,1,1,1,0,0,0,69.4961529314615,84.9138519156155,4.04400111017905,23.7364561065293,0
4972,0,1,0,0,0,1,58.2284958320408,0.939577890924056,0.0207810533220195,39.1956958475426,0
4973,1,0,0,0,0,1,50.0297156439543,0,0.958090362848643,29.3948823638015,0
4974,1,0,0,0,0,1,64.0296933249303,0,1.03435423894753,23.8644867112933,0
4975,0,0,0,0,0,1,94.7777956026356,0,0.00209423750724107,29.7511460147706,1
4976,1,1,1,0,0,0,60.6494174614882,59.0665771500194,1.83760690167531,35.5370476217284,0
4977,0,1,1,0,0,0,96.1592368147251,93.2455269373844,4.01536986814622,42.1024477030155,1
4978,0,0,0,0,0,1,67.5708637833666,4.38576433034232,0,42.2011095245242,0
4979,0,0,0,0,1,0,89.1611127306046,90.2741981425539,3.88859508780037,41.5051361042914,0
4980,1,1,0,0,0,1,73.1735516925226,2.10552274768941,0.97812424300057,36.2143453683565,0
4981,1,0,0,0,0,1,64.8302516347933,1.32331053003667,0,33.1944961760871,0
4982,1,1,0,0,0,1,74.6462942567103,0,0.840113183224221,38.3430490236896,0
4983,0,0,0,0,0,1,48.6062722590097,0,0.861193089776666,31.1633102475086,0
4984,1,1,1,0,0,0,66.1514563871205,54.7788458574174,3.06550600504736,37.0986020049988,0
4985,1,1,0,1,0,0,56.941654816982,62.4869345893533,3.95185229105599,35.1328044851341,0
4986,1,0,0,0,0,1,82.6114699324551,4.18088928158188,0.106774434545231,24.4889170061945,0
4987,0,1,0,0,1,0,74.6939667652924,57.4706894487413,5.9723494053681,29.6542752226241,0
4988,1,1,1,0,0,0,87.4980624843228,82.4980892306876,0.901152522029573,43.8721486772717,0
4989,0,1,1,0,0,0,57.1568381903263,60.0910411107671,1.9313874808418,46.2113480443648,0
4990,0,1,0,0,0,1,59.0634796174855,0.983659005142053,0.0465240664867269,40.8822598886265,0
4991,1,0,0,0,1,0,72.0271747543581,69.6888630154785,0,44.5661157765102,0
4992,1,0,0,0,0,1,86.8017486296868,0,0.109792845247629,43.9911040617784,0
4993,0,0,0,0,0,1,74.2319020525248,0,0.956652083316074,28.6886571334382,0
4994,1,1,0,0,1,0,50.5847381778539,70.5617423296306,0.836720799280015,36.838868020863,0
4995,0,0,0,0,1,0,56.2760653043734,56.2958588932868,0,22.4942592415987,0
4996,0,0,0,0,0,1,88.9775915140256,0.900696182497928,1.11547907592231,32.9227025540313,0
4997,1,1,0,0,1,0,54.6038898985664,54.9445680816869,3.93915557573862,37.0133448469874,0
4998,1,0,0,0,0,1,89.5824631601886,0,0.881050341110704,36.1607890404374,0
4999,0,0,0,0,1,0,58.6323552014382,76.9435578734363,0.90593173687417,30.2292399662475,0
5000,1,1,1,0,0,0,85.1758799585347,57.6936245667045,1.14569658720193,44.9907379231918,0
5001,1,0,0,0,1,0,65.6032629752875,96.6634809682836,3.87762839403899,28.0649867924293,0
5002,0,1,0,0,1,0,80.4360523632234,74.2032124158225,2.92295860859977,39.2274113765816,0
5003,0,1,0,0,0,1,58.0985385826278,0,0,39.4218141387356,0
5004,0,1,0,0,1,0,75.0028907044736,56.7858737402394,5.96355506137343,29.0528204332975,0
5005,1,0,0,0,0,1,91.6838446881795,0,1.0772383874029,35.3224127998614,1
5006,1,1,0,0,0,1,69.3071282853478,1.03223773609947,1.10996808862422,23.4782246751467,0
5007,1,0,0,0,0,1,49.1298401022533,1.61004358148104,0.96427337360856,29.1263908299814,0
5008,1,0,0,0,0,1,54.0322655381867,0,1.14266643627635,24.7768272447083,0
5009,0,1,0,0,1,0,98.8249512031112,91.8425773654472,5.98769083944099,42.7766163958791,1
5010,0,0,0,0,0,1,93.2421844930098,1.75559872930205,0.14341639123172,28.9808695288469,1
5011,0,0,0,0,0,1,59.566610553262,0.253588636302085,0.120313230866934,32.9800920901094,0
5012,1,1,1,0,0,0,70.7194144996771,85.9471317825006,4.10626641412133,23.8145069473388,0
5013,1,0,0,0,1,0,60.4409266421324,83.7530693444785,1.97214239378331,32.5754431385276,0
5014,1,1,0,1,0,0,96.0577566984032,88.4485584735791,5.17115876429565,32.0649034061768,1
5015,0,0,0,0,1,0,56.2343804773076,97.4481399311394,5.12280590999046,44.4857962301414,0
5016,1,0,0,0,1,0,94.0997944969725,71.2883191309254,1.04698173630166,41.1197647392207,1
5017,1,1,0,1,0,0,54.9620710605457,89.7065891321329,0.914888268277989,31.0249055751199,0
5018,0,0,0,0,1,0,89.7085897368177,93.3390417381067,3.99216635899417,42.2928987798789,0
5019,0,0,0,0,1,0,86.7835723074193,70.5157979416543,1.86772613768382,46.2708108504107,0
5020,0,0,0,0,0,1,55.3921600550389,3.06112436471107,0,39.9907201972189,0
5021,1,0,0,0,0,1,50.9480231962153,1.32821393637456,1.00573964719649,29.1238395400755,0
5022,0,0,0,0,1,0,61.2924610503368,73.7963619041366,0.0182108967340093,23.0807620456713,0
5023,1,0,0,0,1,0,84.1405109765709,82.7218932535981,0,40.8798368938749,0
5024,0,0,0,0,1,0,91.8769841642232,57.8066400570848,5.20773641835822,28.9105063263276,1
5025,0,1,0,0,0,1,55.5328094877223,0,0.094018823730483,24.0414421017348,0
5026,1,0,0,0,1,0,92.0507796322118,100,0.974628157357086,30.6046037169025,1
5027,0,0,0,0,1,0,61.0262314669612,73.1954128277513,0,23.0777475130041,0
5028,0,0,0,0,0,1,56.3343249782413,0.060274924229804,0.940021831786056,40.6456458518913,0
5029,1,1,1,0,0,0,69.209552844547,73.3493658139419,2.92859779913169,29.6806624553435,0
5030,0,0,0,0,1,0,50.0219010419231,81.9972818242413,1.92669651851095,42.9156932391139,0
5031,1,1,0,0,1,0,55.4898002630109,58.2918371755762,3.96064453301008,36.9889598238349,0
5032,1,1,0,0,0,1,68.418531974782,3.97500104520582,0.972047353309157,22.9569494526859,0
5033,0,0,0,0,1,0,72.2832712389037,89.374340593833,0.0938656044722019,25.7610192294556,0
5034,0,0,0,0,1,0,78.6578617554671,92.1009800874168,4.94335652678621,36.8158008089263,0
5035,1,0,0,0,0,1,61.1714190725772,0.361211685004436,1.11993528317822,29.6494152300524,0
5036,1,0,0,0,0,1,92.8966799300808,0,0.0180039417637599,33.9360486546825,1
5037,0,0,0,0,1,0,65.479700722166,66.5929567679724,0,38.8387734403577,0
5038,1,0,0,0,0,1,90.8571611511489,2.37780646179093,0.902674849905635,36.0163615704361,0
5039,0,0,0,0,1,0,51.8133626157881,62.6617744841513,3.07030423324269,39.3427331252013,0
5040,1,0,0,0,1,0,55.5947383129722,85.4016016597031,3.2142530345653,31.2463759828531,0
5041,1,1,1,0,0,0,70.3206660568492,85.50520907818,3.87845419445102,23.8063576372923,0
5042,1,1,0,1,0,0,78.3561559290516,67.1088275493493,1.06633448122817,34.3528186725547,0
5043,1,1,0,1,0,0,97.5912313507945,89.6752908796962,4.84662190804798,32.8351663021596,1
5044,1,0,0,0,0,1,86.2288605410994,0,0.895904585209739,32.2222791846836,0
5045,1,0,0,0,0,1,62.6879997941172,0,0,32.6093487683627,0
5046,0,0,0,0,0,1,89.0947413806178,0,1.05824644209187,30.9014506548399,0
5047,0,0,0,0,1,0,80.4724927573385,66.7327226763665,5.02583466897526,24.0004641166967,0
5048,1,0,0,0,0,1,81.8731535363024,0.396793034733836,1.05043296764101,32.3637001340688,0
5049,0,0,0,0,0,1,77.6862909214972,3.96275492017528,0.984001079621676,24.1710874685351,0
5050,0,0,0,0,1,0,74.0732863346693,65.1160506754442,3.03397223373859,42.5136354034105,0
5051,0,0,0,0,0,1,52.5386849812875,1.55288853975312,0,39.9149494475864,0
5052,1,0,0,0,0,1,75.7305405400725,0,0.0847062367927707,35.7860497571448,0
5053,0,1,0,0,1,0,57.7822454618459,53.4279882906048,4.96788109394577,45.0029113534989,0
5054,0,1,1,0,0,0,55.4683506356304,64.2753941931075,1.87587016835899,38.4524342676702,0
5055,1,0,0,0,1,0,89.6138113347139,94.8749145347708,0.893705390045744,45.6452505740263,0
5056,0,0,0,0,0,1,71.3371202926714,2.61565510758232,0,39.4581782404647,0
5057,0,0,0,0,1,0,60.5783440765687,73.2788893641081,0,22.8476223767917,0
5058,1,1,0,1,0,0,60.5077198080289,57.521938484265,4.17025741901251,46.1621027791971,0
5059,1,1,0,1,0,0,57.9033669084157,64.1495721348757,3.94606817096135,35.1353732885285,0
5060,0,0,0,0,0,1,80.2912193190028,0,0.899666073340534,40.1022753083484,0
5061,1,0,0,0,0,1,73.8576668269946,0,0.00484609311828451,36.5161663673917,0
5062,1,0,0,0,1,0,62.1945461909494,85.6030669980345,4.08926646996773,30.6321662264184,0
5063,0,0,0,0,1,0,71.9212301207666,93.4490143675985,0.043980328633534,25.0337172282917,0
5064,1,0,0,0,1,0,95.7176210555882,58.5770673723534,0,39.8386674626051,1
